위도,경도,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연도,관리기관전화번호,관리부서,기준일자
35.80992222,128.5278028,대구광역시 달서구청,대구광역시 달서구 상화북로 7 ,대구광역시 달서구 진천동 289-7,어린이보호,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.839987,128.556682,대구광역시 달서구청,대구광역시 달서구 대명천로6길 19,대구광역시 달서구 성당동 201-8,생활안전,1,200,회전,30,2023,053-667-3900,디지털정보과,2025-05-27
35.8398527,128.5549321,대구광역시 달서구청,대구광역시 달서구 대명천로10길 37,대구광역시 달서구 성당동 385-10,생활안전,1,200,회전,30,2015,053-667-3900,디지털정보과,2025-05-27
35.8493488,128.5079616,대구광역시 달서구청,대구광역시 달서구 성서로72길 9,대구광역시 달서구 이곡동 1000-75,생활안전,1,200,회전,30,2016,053-667-3900,디지털정보과,2025-05-27
35.8494522,128.5148746,대구광역시 달서구청,대구광역시 달서구 성서로72길 135,대구광역시 달서구 이곡동 1289,생활안전,1,200,회전,30,2016,053-667-3900,디지털정보과,2025-05-27
35.86165278,128.5023278,대구광역시 달서구청,대구광역시 달서구 선원로23길 117,대구광역시 달서구 이곡동 1173-11,생활안전,1,200,회전,30,2016,053-667-3900,디지털정보과,2025-05-27
35.85815,128.4975944,대구광역시 달서구청,대구광역시 달서구 선원로10길 26,대구광역시 달서구 신당동 160,생활안전,1,200,회전,30,2024,053-667-3900,디지털정보과,2025-05-27
35.85637778,128.5732972,대구광역시 달서구청,대구광역시 달서구 성당로53길 11,대구광역시 달서구 두류동 777-58,생활안전,1,200,회전,30,2015,053-667-3900,디지털정보과,2025-05-27
35.8511628,128.5722945,대구광역시 달서구청,대구광역시 달서구 파도고개로1안길 13,대구광역시 달서구 성당동 54-51,생활안전,1,200,회전,30,2024,053-667-3900,디지털정보과,2025-05-27
35.82230278,128.5321694,대구광역시 달서구청,대구광역시 달서구 상인동 118-2,대구광역시 달서구 상인동 118-2,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.81105278,128.5477917,대구광역시 달서구청,대구광역시 달서구 상인로9길 20,대구광역시 달서구 상인동 1565-10,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.805675,128.531425,대구광역시 달서구청,대구광역시 달서구 도원남로 18,대구광역시 달서구 도원동 1440-3,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.81393611,128.5395806,대구광역시 달서구청,대구광역시 달서구 월곡로45길 38,대구광역시 달서구 상인동 1419-2,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.81340833,128.5411806,대구광역시 달서구청,대구광역시 달서구 월곡로43길 27,대구광역시 달서구 상인동 1474-2,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.80724167,128.5511028,대구광역시 달서구청,대구광역시 달서구 상인동 1589,대구광역시 달서구 상인동 1589,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.82356667,128.5504806,대구광역시 달서구청,대구광역시 달서구 월배로 68길 74,대구광역시 달서구 송현동 1955,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.82715278,128.5465028,대구광역시 달서구청,대구광역시 달서구 월배로69길 26,대구광역시 달서구 송현동 1922-22,어린이보호,1,200,회전,30,2017,053-667-3900,디지털정보과,2025-05-27
35.8240888,128.5211202,대구광역시 달서구청,대구광역시 달서구 조암로14안길 29,대구광역시 달서구 월성동 1434,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.81606944,128.5277694,대구광역시 달서구청,대구광역시 달서구 진천로 16길 68-11,대구광역시 달서구 진천동 79-31,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.81742222,128.5294139,대구광역시 달서구청,대구광역시 달서구 진천동 49-10,대구광역시 달서구 진천동 49-10,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.82391667,128.5277806,대구광역시 달서구청,대구광역시 달서구 조암로5길 14,대구광역시 달서구 월성동 591-3,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.81029444,128.5253472,대구광역시 달서구청,대구광역시 달서구 진천로3길 9,대구광역시 달서구 진천동 344,생활안전,1,200,회전,30,2015,053-667-3900,디지털정보과,2025-05-27
35.81002222,128.5244472,대구광역시 달서구청,대구광역시 달서구 진천로3길 31 ,대구광역시 달서구 진천동 373,어린이보호,1,200,회전,30,2018,053-667-3900,디지털정보과,2025-05-27
35.81113056,128.5255694,대구광역시 달서구청,대구광역시 달서구 진천로 27,대구광역시 달서구 진천동 482-36,생활안전,1,200,회전,30,2015,053-667-3900,디지털정보과,2025-05-27
35.80951944,128.5256583,대구광역시 달서구청,대구광역시 달서구 상화로7길 136,대구광역시 달서구 진천동 317,생활안전,1,200,회전,30,2018,053-667-3900,디지털정보과,2025-05-27
35.85328333,128.5331583,대구광역시 달서구청,대구광역시 달서구 와룡로45길 70,대구광역시 달서구 용산동 890-7,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85330833,128.4946833,대구광역시 달서구청,대구광역시 달서구 서당로3길 14,대구광역시 달서구 신당동 1842-12,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8587,128.4958833,대구광역시 달서구청,대구광역시 달서구 서당로 78,대구광역시 달서구 신당동 1745-7,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.86008333,128.5740972,대구광역시 달서구청,대구광역시 달서구 명덕로 30,대구광역시 달서구 두류동 1210-26,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.86145278,128.5719306,대구광역시 달서구청,대구광역시 달서구 명덕로2길 10,대구광역시 달서구 두류동 1227-22,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8542616,128.5730217,대구광역시 달서구청,대구광역시 달서구 성당로47안길 11,대구광역시 달서구 두류동 825-1,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85449167,128.5561778,대구광역시 달서구청,대구광역시 달서구 두류공원로49길 55,대구광역시 달서구 두류동 484-4,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8582731,128.5217426,대구광역시 달서구청,대구광역시 달서구 성지로22길 8,대구광역시 달서구 용산동 465-3,생활안전,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.838125,128.5351556,대구광역시 달서구청,대구광역시 달서구 본리동 656-3,대구광역시 달서구 본리동 656-3,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85719167,128.518025,대구광역시 달서구청,대구광역시 달서구 선원남로 173,대구광역시 달서구 용산동 419-4,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85727778,128.5142139,대구광역시 달서구청,대구광역시 달서구 선원남로 129,대구광역시 달서구 이곡동 1306-8,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85102222,128.5088806,대구광역시 달서구청,대구광역시 달서구 달구벌대로260길 8,대구광역시 달서구 이곡동 661-17,생활안전,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8537327,128.4781051,대구광역시 달서구청,대구광역시 달서구 달구벌대로203길 8,대구광역시 달서구 호산동 108-7,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.86154,128.524663,대구광역시 달서구청,대구광역시 달서구 선원로59길 57,대구광역시 달서구 용산동 559-12,생활안전,1,200,회전,30,2016,053-667-3900,디지털정보과,2025-05-27
35.82896389,128.5456139,대구광역시 달서구청,대구광역시 달서구 월배로73길 62,대구광역시 달서구 송현동 1901-34,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.80938056,128.5246583,대구광역시 달서구청,대구광역시 달서구 상화로7길 121,대구광역시 달서구 진천동 322,생활안전,1,200,회전,30,2017,053-667-3900,디지털정보과,2025-05-27
35.82259167,128.5522,대구광역시 달서구청,대구광역시 달서구 월배로68길 114,대구광역시 달서구 송현동 1958,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.83451111,128.5338583,대구광역시 달서구청,대구광역시 달서구 구마로12길 5,대구광역시 달서구 본동 938,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.835175,128.5466111,대구광역시 달서구청,대구광역시 달서구 구마로36길 2,대구광역시 달서구 본동 247,어린이보호,1,200,회전,30,2018,053-667-3900,디지털정보과,2025-05-27
35.80786111,128.5316694,대구광역시 달서구청,대구광역시 달서구 한실로 43,대구광역시 달서구 도원동 1428-3,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8041,128.535625,대구광역시 달서구청,대구광역시 달서구 도원남로 60,대구광역시 달서구 도원동 1458,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.82084722,128.5503028,대구광역시 달서구청,대구광역시 달서구 송현로 10,대구광역시 달서구 송현동 1950-21,어린이보호,1,200,회전,30,2019,053-667-3900,디지털정보과,2025-05-27
35.82892222,128.5221472,대구광역시 달서구청,대구광역시 달서구 월성로 132,대구광역시 달서구 월성동 1835,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8291094,128.521751,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 월성동 960-1,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.83977778,128.5467778,대구광역시 달서구청,대구광역시 달서구 대명천로 118,대구광역시 달서구 본리동 166-1,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85101389,128.5137028,대구광역시 달서구청,대구광역시 달서구 달구벌대로 1337,대구광역시 달서구 이곡동 734-12,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85246944,128.5178806,대구광역시 달서구청,대구광역시 달서구 새동네로 27,대구광역시 달서구 용산동 412-4,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.86086389,128.5306028,대구광역시 달서구청,대구광역시 달서구 용산로 260,대구광역시 달서구 용산동 913,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8464705,128.5325895,대구광역시 달서구청,대구광역시 달서구 와룡로31길 37,대구광역시 달서구 장기동 511,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.84988889,128.5237472,대구광역시 달서구청,대구광역시 달서구 달구벌대로 1429-3,대구광역시 달서구 장기동 361-9,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.84861389,128.4780833,대구광역시 달서구청,대구광역시 달서구 호산동 357-11,대구광역시 달서구 호산동 357-11,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.81023056,128.5201056,대구광역시 달서구청,대구광역시 달서구 진천로3길 112,대구광역시 달서구 진천동 695-27,생활안전,1,200,고정,30,2018,053-667-3900,디지털정보과,2025-05-27
35.80914444,128.5230694,대구광역시 달서구청,대구광역시 달서구 상화로7길 89,대구광역시 달서구 진천동 392-2,생활안전,1,200,회전,30,2015,053-667-3900,디지털정보과,2025-05-27
35.83545833,128.5320472,대구광역시 달서구청,대구광역시 달서구 구마로14남길 6,대구광역시 달서구 본동 706,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.808725,128.5238806,대구광역시 달서구청,대구광역시 달서구 상화로19길 15,대구광역시 달서구 진천동 407,생활안전,1,200,회전,30,2017,053-667-3900,디지털정보과,2025-05-27
35.84698333,128.5460667,대구광역시 달서구청,대구광역시 달서구 당산로24길 13,대구광역시 달서구 성당동 695-147,생활안전,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.84005,128.5487556,대구광역시 달서구청,대구광역시 달서구 야외음악당로7길 70,대구광역시 달서구 성당동 412-4,생활안전,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8416,128.5535556,대구광역시 달서구청,대구광역시 달서구 장기로13길 34,대구광역시 달서구 성당동 487-22,생활안전,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.83021389,128.5589,대구광역시 달서구청,대구광역시 달서구 중흥로11길 25,대구광역시 달서구 송현동 2010-20,생활안전,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8210489,128.5468337,대구광역시 달서구청,대구광역시 달서구 송현로7길 15,대구광역시 달서구 상인1동 860-2,어린이보호,1,200,회전,30,2019,053-667-3900,디지털정보과,2025-05-27
35.81774167,128.546125,대구광역시 달서구청,대구광역시 달서구 상인로26길 34,대구광역시 달서구 상인1동 1531-2,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.82931667,128.5543556,대구광역시 달서구청,대구광역시 달서구 중흥로8길 42,대구광역시 달서구 송현1동 1998-2,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
